Loan_ID,Customer_ID,Product_Type,Loan_Amount,Loan_Start_Date,Loan_End_Date,Interest_Rate,Customer_Age,Customer_Location,Loan_Status,Repayment_Frequency,Late_Payments,Credit_Score,Repayment_History
L012360,C46338,Microlending Loan,244699.09,2015-10-30 13:10:30,2018-10-29 13:10:30,10.15,17,Goa,Defaulted,Quarterly,3,641,Poor
L012361,C26253,Gold Loan,532847.72,2019-09-04 13:10:30,2022-09-03 13:10:30,12.77,24,Karnataka,Defaulted,Yearly,0,544,Poor
L012362,C05120,Loan,599054.04,2015-08-29 13:10:30,2025-08-26 13:10:30,12.81,75,Maharashtra,Defaulted,Monthly,3,597,Poor
L012363,C32744,Microlending Loan,360451.13,2021-11-06 13:10:30,2029-11-04 13:10:30,8.3,61,Delhi,Closed,Quarterly,0,556,Excellent
L012364,C12644,Microlending Loan,517979.47,2016-04-24 13:10:30,2019-04-24 13:10:30,11.85,38,Karnataka,Defaulted,Monthly,2,549,Poor
L012365,C26521,Loan,159526.94,2016-08-17 13:10:30,2022-08-16 13:10:30,6.24,49,Goa,Closed,Quarterly,5,608,Excellent
L012366,C30306,Microlending Loan,376340.15,2019-07-29 13:10:30,2027-07-27 13:10:30,10.23,26,Delhi,Defaulted,Quarterly,1,451,Poor
L012367,C15493,Loan,959409.63,2021-09-04 13:10:30,2027-09-03 13:10:30,11.47,58,Karnataka,Defaulted,Monthly,2,396,Poor
L012368,C05138,Investment Insurance,560861.39,2023-06-02 13:10:30,2026-06-01 13:10:30,11.27,47,Delhi,Defaulted,Yearly,2,795,Poor
L012369,C19150,Gold Loan,442089.5,2016-03-07 13:10:30,2026-03-05 13:10:30,10.65,70,Karnataka,Defaulted,Quarterly,0,799,Poor
L012370,C33906,Mutual Fund,908094.11,2015-02-15 13:10:30,2025-02-12 13:10:30,7.9,42,Delhi,Defaulted,Quarterly,4,698,Poor
L012371,C11655,Loan,380300.52,2017-09-15 13:10:30,2025-09-13 13:10:30,10.33,38,Karnataka,Active,Monthly,4,595,Good
L012372,C26641,Loan,616317.81,2021-12-28 13:10:30,2028-12-26 13:10:30,15.78,27,Delhi,Active,Monthly,1,724,Good
L012373,C18713,Investment Insurance,478662.04,2016-03-04 13:10:30,2024-03-02 13:10:30,16.07,35,Goa,Closed,Quarterly,0,580,Excellent
L012374,C00214,Mutual Fund,393819.94,2018-07-13 13:10:30,2028-07-10 13:10:30,9.4,53,Goa,Closed,Yearly,4,573,Excellent
L012375,C28303,Mutual Fund,670881.36,2024-10-01 13:10:30,2028-09-30 13:10:30,8.24,53,Goa,Active,Monthly,0,549,Good
L012376,C40129,Mutual Fund,358336.4,2016-09-05 13:10:30,2019-09-05 13:10:30,11.13,18,Delhi,Closed,Quarterly,5,716,Excellent
L012377,C21988,Mutual Fund,537679.75,2019-01-27 13:10:30,2022-01-26 13:10:30,13.86,51,Goa,Closed,Yearly,5,615,Excellent
L012378,C48700,Investment Insurance,736694.91,2021-10-07 13:10:30,2029-10-05 13:10:30,13.62,49,Karnataka,Active,Quarterly,0,614,Good
L012379,C26315,Microlending Loan,524753.82,2018-02-24 13:10:30,2021-02-23 13:10:30,8.06,77,Delhi,Active,Quarterly,1,466,Good
L012380,C42964,Loan,523620.8,2015-03-24 13:10:30,2021-03-22 13:10:30,12.02,32,Goa,Closed,Monthly,3,639,Excellent
L012381,C26469,Gold Loan,791955.78,2022-02-17 13:10:30,2025-02-16 13:10:30,7.93,19,Maharashtra,Active,Quarterly,5,407,Good
L012382,C25012,Microlending Loan,508861.01,2024-10-25 13:10:30,2027-10-25 13:10:30,10.14,43,Delhi,Defaulted,Monthly,5,580,Poor
L012383,C16315,Mutual Fund,877108.51,2019-12-05 13:10:30,2027-12-03 13:10:30,12.57,22,Maharashtra,Closed,Monthly,4,539,Excellent
L012384,C34862,Investment Insurance,268745.23,2017-07-20 13:10:30,2022-07-19 13:10:30,5.12,44,Delhi,Defaulted,Yearly,4,548,Poor
L012385,C47323,Microlending Loan,352272.91,2017-03-21 13:10:30,2023-03-20 13:10:30,12.65,48,Goa,Closed,Quarterly,0,636,Excellent
L012386,C40344,Investment Insurance,468170.88,2022-04-25 13:10:30,2025-04-24 13:10:30,8.21,43,Goa,Active,Monthly,5,506,Good
L012387,C02930,Mutual Fund,686071.27,2024-03-21 13:10:30,2033-03-19 13:10:30,11.74,28,Goa,Closed,Quarterly,1,676,Excellent
L012388,C05770,Loan,738361.34,2023-05-25 13:10:30,2033-05-22 13:10:30,13.96,38,Delhi,Closed,Yearly,3,527,Excellent
L012389,C32242,Loan,740137.85,2019-10-16 13:10:30,2025-10-14 13:10:30,11.53,32,Maharashtra,Closed,Monthly,1,552,Excellent
L012390,C16994,Gold Loan,207954.24,2019-09-22 13:10:30,2026-09-20 13:10:30,5.98,37,Maharashtra,Defaulted,Yearly,1,653,Poor
L012391,C14717,Microlending Loan,634530.6,2018-05-15 13:10:30,2024-05-13 13:10:30,8.66,35,Delhi,Defaulted,Quarterly,0,710,Poor
L012392,C38957,Mutual Fund,402498.54,2022-01-21 13:10:30,2025-01-20 13:10:30,14.98,62,Goa,Defaulted,Monthly,2,390,Poor
L012393,C37405,Microlending Loan,715000.15,2018-12-06 13:10:30,2027-12-04 13:10:30,7.91,63,Goa,Closed,Quarterly,1,441,Excellent
L012394,C09761,Gold Loan,682894.71,2020-11-22 13:10:30,2023-11-22 13:10:30,14.07,32,Karnataka,Closed,Quarterly,3,652,Excellent
L012395,C02183,Mutual Fund,705332.61,2016-03-03 13:10:30,2023-03-02 13:10:30,5.21,38,Goa,Active,Monthly,3,776,Good
L012396,C37700,Microlending Loan,1042743.46,2017-01-25 13:10:30,2027-01-23 13:10:30,6.93,37,Delhi,Active,Yearly,3,575,Good
L012397,C40390,Investment Insurance,602235.31,2019-12-13 13:10:30,2028-12-10 13:10:30,4.12,18,Delhi,Defaulted,Yearly,4,623,Poor
L012398,C35233,Mutual Fund,357620.35,2021-10-21 13:10:30,2030-10-19 13:10:30,9.43,61,Goa,Active,Quarterly,5,701,Good
L012399,C41133,Investment Insurance,695598.32,2019-12-19 13:10:30,2025-12-17 13:10:30,3.29,60,Karnataka,Defaulted,Monthly,4,651,Poor
L012400,C01760,Gold Loan,401599.93,2015-03-31 13:10:30,2018-03-30 13:10:30,10.94,52,Delhi,Active,Monthly,2,615,Good
L012401,C37852,Gold Loan,415310.98,2020-07-26 13:10:30,2023-07-26 13:10:30,7.34,57,Goa,Closed,Quarterly,4,661,Excellent
L012402,C33377,Loan,396929.01,2022-06-15 13:10:30,2030-06-13 13:10:30,6.92,33,Karnataka,Defaulted,Monthly,0,814,Poor
L012403,C03391,Loan,478747.48,2021-11-06 13:10:30,2027-11-05 13:10:30,12.33,68,Karnataka,Defaulted,Monthly,0,698,Poor
L012404,C47112,Loan,648566.34,2018-06-22 13:10:30,2027-06-20 13:10:30,12.69,34,Karnataka,Defaulted,Quarterly,4,645,Poor
L012405,C34476,Gold Loan,162804.68,2020-02-03 13:10:30,2026-02-01 13:10:30,6.99,19,Delhi,Active,Monthly,5,516,Good
L012406,C29225,Microlending Loan,439462.13,2017-11-29 13:10:30,2026-11-27 13:10:30,10.77,50,Delhi,Closed,Monthly,0,500,Excellent
L012407,C17096,Investment Insurance,565571.37,2021-09-02 13:10:30,2024-09-01 13:10:30,8.11,25,Delhi,Defaulted,Quarterly,3,627,Poor
L012408,C38896,Investment Insurance,377784.72,2020-05-28 13:10:30,2024-05-27 13:10:30,9.83,37,Delhi,Active,Monthly,1,633,Good
L012409,C19837,Investment Insurance,573836.61,2016-08-02 13:10:30,2019-08-02 13:10:30,12.56,34,Goa,Defaulted,Monthly,0,561,Poor
L012410,C31295,Investment Insurance,394506.76,2022-05-15 13:10:30,2025-05-14 13:10:30,6.84,47,Maharashtra,Active,Monthly,0,624,Good
L012411,C41240,Mutual Fund,601269.79,2020-01-13 13:10:30,2026-01-11 13:10:30,9.12,33,Maharashtra,Defaulted,Yearly,3,589,Poor
L012412,C31722,Mutual Fund,450807.21,2018-11-02 13:10:30,2027-10-31 13:10:30,9.73,66,Karnataka,Defaulted,Monthly,5,699,Poor
L012413,C37332,Loan,899308.09,2023-11-19 13:10:30,2026-11-18 13:10:30,10.8,46,Karnataka,Active,Quarterly,0,693,Good
L012414,C43803,Mutual Fund,615884.91,2019-05-31 13:10:30,2025-05-29 13:10:30,14.51,31,Maharashtra,Closed,Monthly,0,684,Excellent
L012415,C07865,Loan,623827.09,2023-12-13 13:10:30,2030-12-11 13:10:30,12.62,17,Karnataka,Defaulted,Monthly,5,799,Poor
L012416,C30865,Gold Loan,440774.35,2024-10-19 13:10:30,2034-10-17 13:10:30,6.72,46,Delhi,Defaulted,Yearly,5,768,Poor
L012417,C28848,Investment Insurance,45834.82,2022-06-07 13:10:30,2031-06-05 13:10:30,4.9,59,Goa,Defaulted,Yearly,2,650,Poor
L012418,C48266,Microlending Loan,524875.38,2024-08-30 13:10:30,2032-08-28 13:10:30,12.52,54,Delhi,Defaulted,Yearly,2,570,Poor
L012419,C31400,Loan,178378.86,2020-12-04 13:10:30,2029-12-02 13:10:30,14.23,51,Goa,Closed,Quarterly,0,737,Excellent
L012420,C27590,Loan,389073.53,2021-01-02 13:10:30,2030-12-31 13:10:30,10.93,28,Delhi,Defaulted,Quarterly,0,580,Poor
L012421,C22807,Gold Loan,836046,2018-06-17 13:10:30,2023-06-16 13:10:30,10.94,27,Delhi,Defaulted,Yearly,0,810,Poor
L012422,C49157,Microlending Loan,694994.42,2016-03-12 13:10:30,2021-03-11 13:10:30,10.05,18,Delhi,Defaulted,Yearly,5,568,Poor
L012423,C44518,Gold Loan,541617.27,2019-08-02 13:10:30,2026-07-31 13:10:30,15.62,23,Karnataka,Active,Yearly,1,502,Good
L012424,C40115,Loan,897863.18,2019-04-26 13:10:30,2029-04-23 13:10:30,9.77,67,Maharashtra,Defaulted,Quarterly,2,606,Poor
L012425,C33265,Microlending Loan,432050.09,2018-01-17 13:10:30,2021-01-16 13:10:30,7.79,12,Maharashtra,Active,Quarterly,1,674,Good
L012426,C43280,Gold Loan,511952.04,2021-07-30 13:10:30,2025-07-29 13:10:30,3.59,53,Delhi,Defaulted,Yearly,5,491,Poor
L012427,C03413,Mutual Fund,384720.95,2019-06-15 13:10:30,2024-06-13 13:10:30,12.98,39,Maharashtra,Closed,Quarterly,5,399,Excellent
L012428,C00039,Investment Insurance,541789.86,2015-10-11 13:10:30,2020-10-09 13:10:30,10.11,48,Delhi,Closed,Quarterly,2,585,Excellent
L012429,C36185,Investment Insurance,571997.64,2022-02-28 13:10:30,2032-02-26 13:10:30,13.25,18,Karnataka,Defaulted,Quarterly,3,519,Poor
L012430,C43308,Microlending Loan,425796.26,2023-06-03 13:10:30,2031-06-01 13:10:30,6.73,50,Maharashtra,Closed,Yearly,3,678,Excellent
L012431,C16646,Investment Insurance,880100.68,2024-08-16 13:10:30,2030-08-15 13:10:30,9.3,55,Karnataka,Active,Monthly,0,726,Good
L012432,C43657,Mutual Fund,558036.64,2022-11-24 13:10:30,2025-11-23 13:10:30,9.57,29,Delhi,Active,Monthly,3,585,Good
L012433,C44902,Mutual Fund,619445.06,2016-06-24 13:10:30,2024-06-22 13:10:30,12.43,13,Karnataka,Defaulted,Yearly,3,771,Poor
L012434,C06734,Investment Insurance,698537.81,2015-09-02 13:10:30,2021-08-31 13:10:30,10.07,30,Karnataka,Active,Monthly,2,660,Good
L012435,C30326,Microlending Loan,789913.19,2019-12-14 13:10:30,2024-12-12 13:10:30,11.63,53,Maharashtra,Closed,Monthly,1,611,Excellent
L012436,C05843,Loan,317948.61,2015-09-14 13:10:30,2023-09-12 13:10:30,9.17,40,Karnataka,Closed,Monthly,1,630,Excellent
L012437,C47793,Loan,396366.15,2016-08-13 13:10:30,2024-08-11 13:10:30,8.05,39,Karnataka,Closed,Yearly,1,581,Excellent
L012438,C02724,Mutual Fund,454909.49,2023-09-03 13:10:30,2033-08-31 13:10:30,13.57,48,Goa,Defaulted,Monthly,1,555,Poor
L012439,C28674,Loan,626752.83,2023-11-11 13:10:30,2030-11-09 13:10:30,10.29,36,Goa,Active,Yearly,4,502,Good
L012440,C28429,Mutual Fund,691777.15,2020-06-01 13:10:30,2024-05-31 13:10:30,10.37,45,Karnataka,Defaulted,Monthly,0,537,Poor
L012441,C39635,Microlending Loan,668745.45,2019-11-26 13:10:30,2028-11-23 13:10:30,8.57,62,Goa,Defaulted,Monthly,5,690,Poor
L012442,C10933,Gold Loan,195642.69,2017-01-12 13:10:30,2022-01-11 13:10:30,11.66,38,Karnataka,Closed,Monthly,5,667,Excellent
L012443,C14468,Gold Loan,487840.58,2021-07-16 13:10:30,2026-07-15 13:10:30,14.84,44,Delhi,Active,Monthly,1,507,Good
L012444,C22737,Microlending Loan,515468.1,2016-02-26 13:10:30,2019-02-25 13:10:30,7.46,28,Maharashtra,Defaulted,Quarterly,1,508,Poor
L012445,C25070,Mutual Fund,873988.57,2016-04-15 13:10:30,2026-04-13 13:10:30,6.83,35,Goa,Defaulted,Yearly,4,647,Poor
L012446,C35981,Microlending Loan,463606.27,2018-06-29 13:10:30,2028-06-26 13:10:30,9.02,9,Maharashtra,Closed,Quarterly,5,618,Excellent
L012447,C13418,Gold Loan,747190.29,2022-10-03 13:10:30,2027-10-02 13:10:30,7.48,36,Delhi,Defaulted,Monthly,2,604,Poor
L012448,C33980,Gold Loan,448279.53,2023-12-23 13:10:30,2031-12-21 13:10:30,6.34,31,Karnataka,Closed,Yearly,0,718,Excellent
L012449,C05838,Mutual Fund,523418.61,2018-12-14 13:10:30,2024-12-12 13:10:30,10.47,48,Goa,Defaulted,Quarterly,3,475,Poor
L012450,C30639,Gold Loan,516863.73,2019-09-28 13:10:30,2025-09-26 13:10:30,8.91,30,Karnataka,Active,Quarterly,1,547,Good
L012451,C43158,Gold Loan,593084.08,2016-12-09 13:10:30,2024-12-07 13:10:30,5.74,29,Delhi,Closed,Quarterly,0,633,Excellent
L012452,C16421,Gold Loan,298488.32,2023-04-07 13:10:30,2033-04-04 13:10:30,8.46,43,Karnataka,Active,Yearly,0,685,Good
L012453,C26106,Investment Insurance,521017.59,2022-01-03 13:10:30,2031-01-01 13:10:30,5.42,33,Goa,Closed,Quarterly,2,639,Excellent
L012454,C34399,Loan,329151.88,2024-09-21 13:10:30,2028-09-20 13:10:30,15.6,50,Delhi,Active,Monthly,2,591,Good
L012455,C41652,Loan,104051.86,2021-01-28 13:10:30,2031-01-26 13:10:30,12.6,44,Goa,Defaulted,Quarterly,3,621,Poor
L012456,C36090,Investment Insurance,374272.86,2018-06-23 13:10:30,2023-06-22 13:10:30,12.57,32,Goa,Active,Yearly,2,590,Good
L012457,C02611,Gold Loan,505878.34,2016-10-10 13:10:30,2026-10-08 13:10:30,5.77,45,Maharashtra,Defaulted,Quarterly,3,507,Poor
L012458,C33407,Loan,503908.96,2015-05-04 13:10:30,2023-05-02 13:10:30,8.72,54,Maharashtra,Defaulted,Monthly,3,554,Poor
L012459,C44603,Gold Loan,510294.27,2018-02-08 13:10:30,2024-02-07 13:10:30,5.53,48,Goa,Defaulted,Monthly,3,632,Poor
L012460,C18492,Gold Loan,847544.39,2018-11-25 13:10:30,2025-11-23 13:10:30,7.85,23,Maharashtra,Closed,Yearly,4,711,Excellent
L012461,C33928,Microlending Loan,702239.88,2024-05-13 13:10:30,2033-05-11 13:10:30,11.96,42,Delhi,Defaulted,Yearly,1,391,Poor
L012462,C24592,Investment Insurance,436327,2016-12-06 13:10:30,2019-12-06 13:10:30,9.97,29,Maharashtra,Defaulted,Yearly,1,480,Poor
L012463,C43280,Investment Insurance,244950.05,2017-08-12 13:10:30,2024-08-10 13:10:30,10.46,44,Delhi,Defaulted,Yearly,4,401,Poor
L012464,C30389,Microlending Loan,683167.64,2017-07-15 13:10:30,2023-07-14 13:10:30,6.39,68,Delhi,Closed,Quarterly,4,491,Excellent
L012465,C12193,Loan,745892.2,2020-06-23 13:10:30,2023-06-23 13:10:30,12.67,15,Delhi,Active,Quarterly,0,611,Good
L012466,C14490,Loan,249275.86,2020-01-25 13:10:30,2024-01-24 13:10:30,9.35,44,Maharashtra,Active,Quarterly,4,735,Good
L012467,C29166,Investment Insurance,477684.73,2023-03-06 13:10:30,2029-03-04 13:10:30,12.57,50,Delhi,Active,Quarterly,0,559,Good
L012468,C17171,Mutual Fund,547721.13,2018-09-24 13:10:30,2022-09-23 13:10:30,10.97,13,Goa,Defaulted,Yearly,0,615,Poor
L012469,C43674,Mutual Fund,546308.54,2022-08-02 13:10:30,2027-08-01 13:10:30,5.98,52,Karnataka,Closed,Quarterly,1,458,Excellent
L012470,C32631,Microlending Loan,476871.29,2022-12-22 13:10:30,2028-12-20 13:10:30,14.85,21,Maharashtra,Active,Quarterly,0,694,Good
L012471,C13987,Gold Loan,537799.15,2019-10-29 13:10:30,2029-10-26 13:10:30,11.43,34,Delhi,Defaulted,Quarterly,3,627,Poor
L012472,C47576,Loan,713808.15,2020-12-20 13:10:30,2027-12-19 13:10:30,4.71,22,Karnataka,Defaulted,Quarterly,1,598,Poor
L012473,C23834,Microlending Loan,523150.04,2024-05-23 13:10:30,2028-05-22 13:10:30,12.7,47,Delhi,Active,Monthly,5,561,Good
L012474,C40988,Microlending Loan,451009.14,2021-08-01 13:10:30,2027-07-31 13:10:30,6.75,63,Goa,Active,Quarterly,0,777,Good
L012475,C49736,Gold Loan,399122.74,2018-05-25 13:10:30,2027-05-23 13:10:30,6.2,44,Delhi,Active,Yearly,4,494,Good
L012476,C34357,Mutual Fund,415605.37,2015-10-31 13:10:30,2025-10-28 13:10:30,6.81,55,Goa,Active,Quarterly,5,564,Good
L012477,C23272,Gold Loan,253864.91,2016-11-02 13:10:30,2024-10-31 13:10:30,9.4,53,Karnataka,Active,Monthly,1,587,Good
L012478,C26778,Investment Insurance,258227.3,2018-02-01 13:10:30,2028-01-30 13:10:30,6.58,61,Goa,Active,Quarterly,5,651,Good
L012479,C28616,Investment Insurance,645158.72,2023-08-09 13:10:30,2033-08-06 13:10:30,5.68,28,Karnataka,Closed,Monthly,2,539,Excellent
L012480,C34941,Loan,729521.27,2020-09-23 13:10:30,2023-09-23 13:10:30,15.04,34,Karnataka,Defaulted,Yearly,0,519,Poor
L012481,C27254,Loan,615878.38,2019-06-04 13:10:30,2028-06-01 13:10:30,6.63,52,Delhi,Defaulted,Quarterly,2,569,Poor
L012482,C15091,Mutual Fund,252296.32,2023-08-19 13:10:30,2033-08-16 13:10:30,12.32,35,Delhi,Defaulted,Monthly,4,652,Poor
L012483,C07608,Gold Loan,360885.76,2022-02-14 13:10:30,2029-02-12 13:10:30,5.44,43,Delhi,Active,Yearly,2,619,Good
L012484,C43950,Loan,712028.55,2023-10-23 13:10:30,2031-10-21 13:10:30,9.6,33,Delhi,Closed,Quarterly,3,579,Excellent
L012485,C38455,Microlending Loan,309424.73,2022-12-21 13:10:30,2029-12-19 13:10:30,10.1,37,Maharashtra,Active,Monthly,5,659,Good
L012486,C05714,Microlending Loan,411100.58,2015-10-20 13:10:30,2020-10-18 13:10:30,11.07,21,Goa,Active,Yearly,3,651,Good
L012487,C09879,Gold Loan,607809.95,2019-11-25 13:10:30,2023-11-24 13:10:30,10.72,60,Maharashtra,Active,Yearly,2,716,Good
L012488,C24186,Mutual Fund,253845.21,2022-02-12 13:10:30,2032-02-10 13:10:30,13.62,51,Karnataka,Closed,Monthly,4,495,Excellent
L012489,C44389,Investment Insurance,439621.29,2016-06-01 13:10:30,2026-05-30 13:10:30,13.08,33,Karnataka,Active,Monthly,0,656,Good
L012490,C46390,Investment Insurance,796606.28,2020-02-18 13:10:30,2027-02-16 13:10:30,9.11,41,Goa,Closed,Yearly,2,707,Excellent
L012491,C35558,Investment Insurance,533392.71,2019-12-18 13:10:30,2026-12-16 13:10:30,9.33,47,Maharashtra,Defaulted,Monthly,0,635,Poor
L012492,C15515,Gold Loan,399545.03,2019-11-21 13:10:30,2024-11-19 13:10:30,9.44,23,Karnataka,Closed,Monthly,3,507,Excellent
L012493,C07055,Loan,429549.07,2024-03-01 13:10:30,2032-02-28 13:10:30,10.65,39,Delhi,Active,Yearly,0,420,Good
L012494,C09598,Loan,611656.28,2024-10-15 13:10:30,2029-10-14 13:10:30,13.04,41,Karnataka,Defaulted,Monthly,5,781,Poor
L012495,C18746,Microlending Loan,866019.36,2018-08-11 13:10:30,2026-08-09 13:10:30,11.76,44,Delhi,Defaulted,Quarterly,3,534,Poor
L012496,C03360,Gold Loan,410454.9,2024-04-15 13:10:30,2034-04-13 13:10:30,12.66,65,Karnataka,Closed,Yearly,5,719,Excellent
L012497,C20011,Gold Loan,299958.78,2017-11-05 13:10:30,2022-11-04 13:10:30,4.77,33,Goa,Closed,Yearly,1,666,Excellent
L012498,C05290,Mutual Fund,371276.3,2020-05-12 13:10:30,2029-05-10 13:10:30,14.2,42,Delhi,Closed,Yearly,4,503,Excellent
L012499,C31658,Microlending Loan,248052.79,2015-07-17 13:10:30,2020-07-15 13:10:30,12.67,29,Goa,Closed,Monthly,4,624,Excellent
L012500,C29274,Investment Insurance,600451.84,2020-05-18 13:10:30,2023-05-18 13:10:30,14.42,32,Karnataka,Defaulted,Yearly,2,651,Poor
L012501,C39248,Loan,520849.32,2018-07-08 13:10:30,2028-07-05 13:10:30,8.1,40,Karnataka,Closed,Monthly,2,524,Excellent
L012502,C40344,Microlending Loan,551687.86,2021-12-22 13:10:30,2030-12-20 13:10:30,8.72,53,Goa,Closed,Quarterly,3,607,Excellent
L012503,C12994,Gold Loan,626381.73,2017-02-15 13:10:30,2024-02-14 13:10:30,10.92,42,Goa,Defaulted,Monthly,0,560,Poor
L012504,C30444,Mutual Fund,828657.8,2024-11-11 13:10:30,2027-11-11 13:10:30,7.89,46,Goa,Closed,Quarterly,4,583,Excellent
L012505,C48809,Mutual Fund,133725.93,2015-03-03 13:10:30,2025-02-28 13:10:30,11.13,41,Karnataka,Defaulted,Yearly,0,523,Poor
L012506,C02236,Investment Insurance,530929.88,2023-03-24 13:10:30,2031-03-22 13:10:30,10.74,69,Delhi,Closed,Yearly,4,566,Excellent
L012507,C31822,Gold Loan,289666.6,2019-03-24 13:10:30,2024-03-22 13:10:30,10.65,23,Maharashtra,Defaulted,Yearly,5,555,Poor
L012508,C14066,Mutual Fund,341275.87,2021-08-18 13:10:30,2031-08-16 13:10:30,8.51,30,Goa,Defaulted,Yearly,2,586,Poor
L012509,C01622,Microlending Loan,352909.67,2020-07-20 13:10:30,2029-07-18 13:10:30,11.09,38,Maharashtra,Defaulted,Monthly,5,628,Poor
L012510,C15005,Gold Loan,531505.68,2021-12-13 13:10:30,2028-12-11 13:10:30,13.23,38,Karnataka,Defaulted,Quarterly,3,684,Poor
L012511,C33702,Gold Loan,753136.3,2024-03-05 13:10:30,2032-03-03 13:10:30,8.83,33,Karnataka,Closed,Monthly,3,546,Excellent
L012512,C17093,Investment Insurance,863507.76,2023-10-11 13:10:30,2026-10-10 13:10:30,9.71,39,Delhi,Active,Quarterly,5,701,Good
L012513,C46715,Microlending Loan,748247.4,2017-01-15 13:10:30,2021-01-14 13:10:30,7.94,32,Goa,Active,Quarterly,0,608,Good
L012514,C47334,Microlending Loan,626833.3,2022-02-08 13:10:30,2029-02-06 13:10:30,5.81,38,Karnataka,Closed,Quarterly,5,516,Excellent
L012515,C34681,Loan,291674.46,2016-08-07 13:10:30,2024-08-05 13:10:30,11.84,20,Goa,Active,Yearly,0,615,Good
L012516,C46064,Mutual Fund,540999.16,2018-06-16 13:10:30,2021-06-15 13:10:30,12.92,48,Delhi,Active,Monthly,1,563,Good
L012517,C00942,Investment Insurance,717832.63,2017-01-26 13:10:30,2021-01-25 13:10:30,9.34,11,Karnataka,Closed,Quarterly,4,576,Excellent
L012518,C45615,Loan,486993.04,2015-05-11 13:10:30,2023-05-09 13:10:30,14.88,46,Goa,Defaulted,Quarterly,5,566,Poor
L012519,C41587,Investment Insurance,617351.64,2022-12-13 13:10:30,2031-12-11 13:10:30,9.3,34,Maharashtra,Defaulted,Monthly,2,632,Poor
L012520,C44045,Loan,447507.94,2017-03-27 13:10:30,2022-03-26 13:10:30,11.27,44,Goa,Closed,Yearly,4,594,Excellent
L012521,C42430,Investment Insurance,559499.82,2016-09-21 13:10:30,2026-09-19 13:10:30,7.18,31,Delhi,Active,Quarterly,5,717,Good
L012522,C39759,Gold Loan,767399.83,2024-12-18 13:10:30,2031-12-17 13:10:30,13.12,55,Delhi,Closed,Monthly,4,532,Excellent
L012523,C17404,Mutual Fund,427889.41,2023-09-11 13:10:30,2028-09-09 13:10:30,8.17,52,Karnataka,Active,Monthly,4,585,Good
L012524,C41397,Gold Loan,830329.79,2021-04-22 13:10:30,2024-04-21 13:10:30,9.85,33,Karnataka,Closed,Monthly,5,638,Excellent
L012525,C09493,Mutual Fund,963816.12,2016-05-18 13:10:30,2024-05-16 13:10:30,10.5,25,Delhi,Active,Monthly,3,588,Good
L012526,C32511,Investment Insurance,322540.88,2015-11-21 13:10:30,2023-11-19 13:10:30,8.6,41,Karnataka,Active,Yearly,2,697,Good
L012527,C30385,Gold Loan,791055.71,2019-01-02 13:10:30,2026-12-31 13:10:30,5.31,46,Delhi,Active,Quarterly,2,661,Good
L012528,C08757,Loan,514244.25,2017-12-19 13:10:30,2024-12-17 13:10:30,14.73,28,Karnataka,Defaulted,Quarterly,4,721,Poor
L012529,C04600,Gold Loan,711354.97,2019-07-31 13:10:30,2023-07-30 13:10:30,11.05,40,Delhi,Closed,Quarterly,1,634,Excellent
L012530,C16773,Loan,451302.22,2015-07-14 13:10:30,2023-07-12 13:10:30,5.36,24,Karnataka,Closed,Quarterly,5,497,Excellent
L012531,C45015,Gold Loan,727814.36,2022-11-10 13:10:30,2027-11-09 13:10:30,9.76,52,Maharashtra,Defaulted,Monthly,1,642,Poor
L012532,C16930,Mutual Fund,215774.12,2020-02-09 13:10:30,2026-02-07 13:10:30,13.33,53,Goa,Defaulted,Quarterly,0,599,Poor
L012533,C11806,Gold Loan,503504.16,2023-05-25 13:10:30,2027-05-24 13:10:30,7.76,19,Goa,Defaulted,Yearly,2,500,Poor
L012534,C26276,Mutual Fund,521485.09,2018-12-07 13:10:30,2023-12-06 13:10:30,14.12,52,Maharashtra,Active,Monthly,5,649,Good
L012535,C09499,Gold Loan,416808.83,2024-07-18 13:10:30,2034-07-16 13:10:30,14.21,16,Goa,Active,Quarterly,0,537,Good
L012536,C26437,Mutual Fund,307521.74,2021-02-06 13:10:30,2026-02-05 13:10:30,12.63,39,Goa,Defaulted,Monthly,5,625,Poor
L012537,C07607,Microlending Loan,743921.22,2015-03-13 13:10:30,2024-03-10 13:10:30,7.68,16,Maharashtra,Defaulted,Quarterly,5,506,Poor
